song_id,Song,Artist,Position,Last Week,Peak,Weeks on Chart,Week,Year,Decade,Month
15759,ALRIGHT,JAMIROQUAI,91,LW:RE,6,6,1997-07-20,1997,1990,7
14305,FISTARTER,PRODIGY,99,LW:RE,1,52,1997-07-20,1997,1990,7
14512,DIRT,DEATH IN VEGAS,61,LW:RE,61,2,1997-07-27,1997,1990,7
15833,PLEASE DON'T GO,NO MERCY,82,LW:RE,4,8,1997-07-27,1997,1990,7
15835,ALWAYS ON MY MIND,ELVIS PRESLEY,94,LW:RE,9,20,1997-07-27,1997,1990,7
15865,RIPGROOVE,DOUBLE 99,95,LW:RE,31,4,1997-07-27,1997,1990,7
15795,WONDERFUL TONIGHT,DAMAGE,98,LW:RE,3,9,1997-07-27,1997,1990,7
15800,LOVE IS ALL WE NEED,MARY J BLIGE,99,LW:RE,15,5,1997-07-27,1997,1990,7
9798,EXPSS YOURSELF,JIMI POLO,62,LW:RE,59,3,1997-08-03,1997,1990,8
15776,LOVE SHINE A LIGHT,KATRINA AND THE WAVES,76,LW:RE,3,13,1997-08-03,1997,1990,8
15917,SUNSTROKE,CHICANE,79,LW:RE,21,4,1997-08-03,1997,1990,8
15945,I COULD NOT LOVE YOU MO,BEE GEES,80,LW:RE,14,4,1997-08-03,1997,1990,8
14445,GRATEFUL WHEN YOU' DEAD/JERRY WAS TH..,KULA SHAKER,84,LW:RE,35,4,1997-08-03,1997,1990,8
15949,"NEVER, NEVER GONNA GIVE YOU UP",LISA STANSFIELD,85,LW:RE,25,4,1997-08-03,1997,1990,8
14681,TATTVA,KULA SHAKER,86,LW:RE,4,9,1997-08-03,1997,1990,8
14305,FISTARTER,PRODIGY,90,LW:RE,1,53,1997-08-03,1997,1990,8
15203,GOVINDA,KULA SHAKER,91,LW:RE,7,10,1997-08-03,1997,1990,8
15876,PARANOID ANDROID,RADIOHEAD,93,LW:RE,3,7,1997-08-03,1997,1990,8
15201,BATHE,PRODIGY,97,LW:RE,1,21,1997-08-03,1997,1990,8
15688,ON & ON,ERYKAH BADU,98,LW:RE,12,8,1997-08-03,1997,1990,8
16153,DO YOU KNOW (WHAT IT TAKES),ROBYN,26,LW:RE,26,2,1997-08-10,1997,1990,8
15913,STRANGE,WET WET WET,82,LW:RE,13,6,1997-08-10,1997,1990,8
15908,MIDNIGHT IN CHELSEA,JON BON JOVI,86,LW:RE,4,8,1997-08-10,1997,1990,8
12876,LOVE COME SCUE ME,LOVESTATION,91,LW:RE,42,3,1997-08-10,1997,1990,8
15833,PLEASE DON'T GO,NO MERCY,94,LW:RE,4,9,1997-08-10,1997,1990,8
15835,ALWAYS ON MY MIND,ELVIS PRESLEY,97,LW:RE,9,21,1997-08-10,1997,1990,8
15094,OUT OF THE VOID,GRASS-SHOW,75,LW:RE,75,2,1997-08-17,1997,1990,8
15876,PARANOID ANDROID,RADIOHEAD,88,LW:RE,3,8,1997-08-17,1997,1990,8
13820,WONDERWALL,OASIS,96,LW:RE,2,53,1997-08-17,1997,1990,8
15942,I'LL BE,FOXY BROWN FT JAY Z,98,LW:RE,9,6,1997-08-17,1997,1990,8
15948,NOT WHE ITS AT,DEL AMITRI,100,LW:RE,21,4,1997-08-17,1997,1990,8
15225,YOU' THE ONE I LOVE,SHOLA AMA,3,LW:RE,3,2,1997-08-24,1997,1990,8
16094,YER OLD,REEF,83,LW:RE,21,4,1997-08-24,1997,1990,8
15971,ON YOUR OWN,BLUR,93,LW:RE,5,6,1997-08-24,1997,1990,8
13050,SOME MIGHT SAY,OASIS,96,LW:RE,1,76,1997-08-24,1997,1990,8
12348,CIGATTES & ALCOHOL,OASIS,97,LW:RE,7,76,1997-08-24,1997,1990,8
15975,WE TRYING TO STAY ALIVE,WYCLEF JEAN/REFUGEE ALLSTARS,99,LW:RE,13,6,1997-08-24,1997,1990,8
16020,AIR WE BATHE,ALISHA'S ATTIC,87,LW:RE,12,7,1997-08-31,1997,1990,8
15970,HUNDD MILE HIGH CITY,OCEAN COLOUR SCENE,90,LW:RE,4,8,1997-08-31,1997,1990,8
15979,HOME,DEPECHE MODE,93,LW:RE,23,5,1997-08-31,1997,1990,8
15977,STAR,PRIMAL SCREAM,99,LW:RE,16,4,1997-08-31,1997,1990,8
8930,FINALLY,CE CE PENISTON,26,LW:RE,26,8,1997-09-07,1997,1990,9
9650,MOTORCYCLE EMPTINESS,MANIC STREET PREACHERS,41,LW:RE,17,7,1997-09-07,1997,1990,9
10128,LITTLE BABY NOTHING,MANIC STREET PREACHERS,50,LW:RE,29,4,1997-09-07,1997,1990,9
9431,SLASH 'N' BURN,MANIC STREET PREACHERS,54,LW:RE,20,5,1997-09-07,1997,1990,9
16133,YOU WE MEANT FOR ME,JEWEL,82,LW:RE,53,3,1997-09-07,1997,1990,9
16019,ALL THAT I GOT IS YOU,GHOSTFACE KILLAH,88,LW:RE,11,5,1997-09-07,1997,1990,9
15975,WE TRYING TO STAY ALIVE,WYCLEF JEAN/REFUGEE ALLSTARS,89,LW:RE,13,7,1997-09-07,1997,1990,9
16070,SO HELP ME GIRL,GARY BARLOW,64,LW:RE,11,8,1997-09-14,1997,1990,9
16128,LOVE LADY,DAMAGE,84,LW:RE,33,3,1997-09-14,1997,1990,9
16096,MAGIC CARPET RIDE,MIGHTY DUB KATZ,86,LW:RE,24,5,1997-09-14,1997,1990,9
15832,TIME TO SAY GOODBYE (CON TE PARTIRO),SARAH BRIGHTMAN/ANDREA BOCELLI,88,LW:RE,2,15,1997-09-14,1997,1990,9
16048,"HOW COME, HOW LONG",BABYFACE FT STEVIE WONDER,94,LW:RE,10,6,1997-09-14,1997,1990,9
16016,THE JOURNEY,911,96,LW:RE,3,9,1997-09-14,1997,1990,9
15976,WHE HAVE ALL THE COWBOYS GONE?,PAULA COLE,100,LW:RE,15,9,1997-09-14,1997,1990,9
16346,DIRTY CASH,ADVENTURES OF STEVIE V,69,LW:RE,2,18,1997-09-21,1997,1990,9
15084,LITTLE ARITHMETICS,DEUS,77,LW:RE,44,3,1997-09-21,1997,1990,9
16091,LAST NIGHT ON EARTH,U2,85,LW:RE,10,8,1997-09-21,1997,1990,9
16068,LAZY DAYS,ROBBIE WILLIAMS,89,LW:RE,8,6,1997-09-21,1997,1990,9
16045,HISTORY/GHOSTS,MICHAEL JACKSON,93,LW:RE,5,9,1997-09-21,1997,1990,9
16121,TOSS IT UP,MAKAVELI,98,LW:RE,15,4,1997-09-21,1997,1990,9
16120,BRUSHED,PAUL WELLER,99,LW:RE,14,4,1997-09-21,1997,1990,9
12623,EVERY DAY OF MY LIFE,HOUSE TRAFFIC,24,LW:RE,24,2,1997-09-28,1997,1990,9
12626,WHATEVER,OASIS,94,LW:RE,3,96,1997-09-28,1997,1990,9
15969,BITTER SWEET SYMPHONY,VERVE,97,LW:RE,2,12,1997-09-28,1997,1990,9
13820,WONDERWALL,OASIS,98,LW:RE,2,56,1997-09-28,1997,1990,9
13050,SOME MIGHT SAY,OASIS,95,LW:RE,1,78,1997-10-05,1997,1990,10
16182,I AM WHAT I AM,MARK OWEN,97,LW:RE,29,4,1997-10-05,1997,1990,10
12348,CIGATTES & ALCOHOL,OASIS,98,LW:RE,7,77,1997-10-05,1997,1990,10
16116,ALL ABOUT US,PETER ANDRE,79,LW:RE,3,10,1997-10-12,1997,1990,10
16090,CALIFORNIA DAMIN,MAMAS AND THE PAPAS,97,LW:RE,9,9,1997-10-12,1997,1990,10
16002,CRUSH ON YOU,LIL' KIM,23,LW:RE,23,3,1997-10-19,1997,1990,10
10155,CARRY ON,MARTHA WASH,49,LW:RE,49,2,1997-10-19,1997,1990,10
16204,QUEEN OF NEW ORLEANS,JON BON JOVI,91,LW:RE,10,5,1997-10-19,1997,1990,10
16147,YESTERDAY,WET WET WET,92,LW:RE,4,7,1997-10-19,1997,1990,10
16242,KISS YOU ALL OVER,NO MERCY,94,LW:RE,16,5,1997-10-19,1997,1990,10
15115,ROCCO,DEATH IN VEGAS,51,LW:RE,51,2,1997-10-26,1997,1990,10
16244,THE SWEETEST THING,REFUGEE ALLSTARS/LAURYN HILL,82,LW:RE,18,5,1997-10-26,1997,1990,10
16265,CRAZY CHANCE 97,KAVANA,85,LW:RE,16,4,1997-10-26,1997,1990,10
16240,KARMA POLICE,RADIOHEAD,88,LW:RE,8,5,1997-10-26,1997,1990,10
16208,EVERLONG,FOO FIGHTERS,100,LW:RE,18,4,1997-10-26,1997,1990,10
15726,JUST CAN'T GET ENOUGH,SAM WALKER,82,LW:RE,82,2,1997-11-02,1997,1990,11
16118,MO MONEY MO PROBLEMS,NOTORIOUS B.I.G.,95,LW:RE,6,11,1997-11-02,1997,1990,11
16238,TRAVELLERS TUNE,OCEAN COLOUR SCENE,96,LW:RE,5,6,1997-11-02,1997,1990,11
15170,DRINK THE SUNSHINE,SYMPOSIUM,89,LW:RE,89,2,1997-11-09,1997,1990,11
16303,SOME KIND OF BLISS,KYLIE MINOGUE,92,LW:RE,22,6,1997-11-09,1997,1990,11
16133,YOU WE MEANT FOR ME,JEWEL,32,LW:RE,32,5,1997-11-16,1997,1990,11
16326,FIX,BLACKSTREET,81,LW:RE,7,6,1997-11-16,1997,1990,11
16238,TRAVELLERS TUNE,OCEAN COLOUR SCENE,90,LW:RE,5,7,1997-11-16,1997,1990,11
16301,PLASTIC DAMS,JAYDEE,99,LW:RE,18,4,1997-11-16,1997,1990,11
16300,ELEKTROBANK,CHEMICAL BROTHERS,100,LW:RE,17,5,1997-11-16,1997,1990,11
16293,YOU HAVE BEEN LOVED EP,GEORGE MICHAEL,80,LW:RE,2,10,1997-11-23,1997,1990,11
16263,EVEN AFTER ALL,FINLEY QUAYE,92,LW:RE,10,6,1997-11-23,1997,1990,11
16044,FED FROM DESI,GALA,95,LW:RE,2,15,1997-11-23,1997,1990,11
16336,SO BEAUTIFUL,CHRIS DE BURGH,96,LW:RE,29,5,1997-11-23,1997,1990,11
14305,FISTARTER,PRODIGY,97,LW:RE,1,56,1997-11-23,1997,1990,11
16295,ALL MINE,PORTISHEAD,99,LW:RE,8,5,1997-11-23,1997,1990,11
15201,BATHE,PRODIGY,94,LW:RE,1,22,1997-11-30,1997,1990,11
16328,SOUTH OF THE BORDER,ROBBIE WILLIAMS,96,LW:RE,14,5,1997-11-30,1997,1990,11
13820,WONDERWALL,OASIS,98,LW:RE,2,63,1997-11-30,1997,1990,11
14395,OUT OF SPACE,PRODIGY,99,LW:RE,52,7,1997-11-30,1997,1990,11
11727,NO GOOD (START THE DANCE),PRODIGY,100,LW:RE,4,18,1997-11-30,1997,1990,11
13213,MAHOGANY ROOTS,HARDFLOOR,81,LW:RE,81,3,1997-12-07,1997,1990,12
15968,I'LL BE MISSING YOU,PUFF DADDY & FAITH EVANS,87,LW:RE,1,24,1997-12-07,1997,1990,12
16237,I KNOW WHE IT'S AT,ALL SAINTS,96,LW:RE,4,9,1997-12-07,1997,1990,12
16356,PLEASE,U2,98,LW:RE,7,5,1997-12-07,1997,1990,12
16336,SO BEAUTIFUL,CHRIS DE BURGH,100,LW:RE,29,6,1997-12-07,1997,1990,12
16676,ROXANNE '97,STING & THE POLICE,17,LW:RE,12,10,1997-12-14,1997,1990,12
15309,A LONG DECEMBER,COUNTING CROWS,68,LW:RE,62,3,1997-12-14,1997,1990,12
16261,WHE'S THE LOVE,HANSON,86,LW:RE,4,10,1997-12-14,1997,1990,12
12626,WHATEVER,OASIS,89,LW:RE,3,104,1997-12-14,1997,1990,12
16042,D'YOU KNOW WHAT I MEAN?,OASIS,91,LW:RE,1,19,1997-12-14,1997,1990,12
16407,ON HER MAJESTY'S SECT SERVICE,PROPELLERHEADS/DAVID ARNOLD,96,LW:RE,7,6,1997-12-14,1997,1990,12
16326,FIX,BLACKSTREET,97,LW:RE,7,9,1997-12-14,1997,1990,12
16382,LOVE ME AND LEAVE ME,SEAHORSES,100,LW:RE,16,5,1997-12-14,1997,1990,12
16582,NO WAY NO WAY,VANILLA,14,LW:RE,14,2,1997-12-21,1997,1990,12
16260,THE DRUGS DON'T WORK,VERVE,76,LW:RE,1,13,1997-12-21,1997,1990,12
16480,BEEN AROUND THE WORLD,PUFF DADDY & THE FAMILY,78,LW:RE,20,5,1997-12-21,1997,1990,12
16507,LONELY,PETER ANDRE,80,LW:RE,6,6,1997-12-21,1997,1990,12
16600,IT'S GAT WHEN WE' TOGETHER,FINLEY QUAYE,81,LW:RE,29,4,1997-12-21,1997,1990,12
16146,MEN IN BLACK,WILL SMITH,82,LW:RE,1,17,1997-12-21,1997,1990,12
16475,PHENOMENON,LL COOL J,83,LW:RE,9,6,1997-12-21,1997,1990,12
16542,GUNMAN,187 LOCKDOWN,86,LW:RE,16,5,1997-12-21,1997,1990,12
15865,RIPGROOVE,DOUBLE 99,88,LW:RE,14,7,1997-12-21,1997,1990,12
16379,RAINCLOUD,LIGHTHOUSE FAMILY,92,LW:RE,6,8,1997-12-21,1997,1990,12
13050,SOME MIGHT SAY,OASIS,96,LW:RE,1,79,1997-12-21,1997,1990,12
14290,DON'T LEAVE,FAITHLESS,99,LW:RE,21,3,1997-12-21,1997,1990,12
16481,GABRIEL,ROY DAVIS JR. FT PEVEN EVERETT,100,LW:RE,22,5,1997-12-21,1997,1990,12
16776,GIRLFRIEND,BILLIE,71,LW:RE,1,11,1998-12-27,1999,1990,12
16781,GYM AND TONIC,SPACEDUST,76,LW:RE,1,9,1998-12-27,1999,1990,12
16784,GANGSTER TRIPPIN,FATBOY SLIM,79,LW:RE,3,9,1998-12-27,1999,1990,12
16789,SMOKE,NATALIE IMBRUGLIA,84,LW:RE,5,8,1998-12-27,1999,1990,12
16790,CRUSH,JENNIFER PAIGE,85,LW:RE,4,13,1998-12-27,1999,1990,12
16795,DOO WOP (THAT THING),LAURYN HILL,90,LW:RE,3,8,1998-12-27,1999,1990,12
16796,HOW DO I LIVE,LEANN RIMES,91,LW:RE,7,35,1998-12-27,1999,1990,12
16798,THE FIRST NIGHT,MONICA,93,LW:RE,6,7,1998-12-27,1999,1990,12
16800,IF YOU TOLERATE THIS YOUR CHILDN...,MANIC STREET PREACHERS,95,LW:RE,1,14,1998-12-27,1999,1990,12
16801,STAND BY ME,4 THE CAUSE,96,LW:RE,12,10,1998-12-27,1999,1990,12
16802,WHAT CAN I DO,CORRS,97,LW:RE,3,13,1998-12-27,1999,1990,12
16804,CHEAP THRILLS,FRANK ZAPPA,99,LW:RE,83,3,1998-12-27,1999,1990,12
16805,"ONE, TWO, THE",DINA CARROLL,100,LW:RE,16,5,1998-12-27,1999,1990,12
16538,JAMES BOND THEME,MOBY,74,LW:RE,8,8,1998-01-04,1998,1990,1
16514,BATHING,NORTH AND SOUTH,85,LW:RE,27,3,1998-01-04,1998,1990,1
15536,CAFE DEL MAR,ENERGY 52,90,LW:RE,51,3,1998-01-04,1998,1990,1
14290,DON'T LEAVE,FAITHLESS,91,LW:RE,21,4,1998-01-04,1998,1990,1
16407,ON HER MAJESTY'S SECT SERVICE,PROPELLERHEADS/DAVID ARNOLD,92,LW:RE,7,8,1998-01-04,1998,1990,1
16509,THE BEST OF LOVE/GO THE DISTANCE,MICHAEL BOLTON,93,LW:RE,14,5,1998-01-04,1998,1990,1
16476,DIGITAL,GOLDIE FT KRS ONE,94,LW:RE,13,4,1998-01-04,1998,1990,1
16513,DEADWEIGHT,BECK,95,LW:RE,23,4,1998-01-04,1998,1990,1
16261,WHE'S THE LOVE,HANSON,96,LW:RE,4,11,1998-01-04,1998,1990,1
16017,SOMETHING GOIN' ON,TODD TERRY,97,LW:RE,5,23,1998-01-04,1998,1990,1
12993,BITS + PIECES,ARTEMESIA,99,LW:RE,46,5,1998-01-04,1998,1990,1
16539,PUT YOUR ARMS AROUND ME,TEXAS,67,LW:RE,10,7,1998-01-11,1998,1990,1
14956,ON MY OWN,PEACH,69,LW:RE,69,2,1998-01-11,1998,1990,1
16687,I NEVER LOVED YOU ANYWAY,CORRS,81,LW:RE,43,3,1998-01-11,1998,1990,1
16477,EVERYTHING I WANTED,DANNII,83,LW:RE,15,5,1998-01-11,1998,1990,1
16410,U SEXY THING,CLOCK,85,LW:RE,11,11,1998-01-11,1998,1990,1
16540,"JANIE, DON'T TAKE YOUR LOVE TO TOWN",JON BON JOVI,86,LW:RE,13,4,1998-01-11,1998,1990,1
16541,I'M SO LONELY,CAST,88,LW:RE,14,4,1998-01-11,1998,1990,1
16574,CRY,SUNDAYS,89,LW:RE,43,3,1998-01-11,1998,1990,1
16491,BEACHBALL,NALIN & KANE,94,LW:RE,48,3,1998-01-11,1998,1990,1
15780,NETHERWORLD,LSG,95,LW:RE,63,2,1998-01-11,1998,1990,1
15599,I BELIEVE I CAN FLY,R KELLY,96,LW:RE,1,18,1998-01-11,1998,1990,1
15832,TIME TO SAY GOODBYE (CON TE PARTIRO),SARAH BRIGHTMAN/ANDREA BOCELLI,98,LW:RE,2,19,1998-01-11,1998,1990,1
16563,HELP THE AGED,PULP,74,LW:RE,8,8,1998-01-18,1998,1990,1
16597,MISSING YOU,MARY J BLIGE,76,LW:RE,19,6,1998-01-18,1998,1990,1
16566,EARTHBOUND,CONNER REEVES,79,LW:RE,14,5,1998-01-18,1998,1990,1
16600,IT'S GAT WHEN WE' TOGETHER,FINLEY QUAYE,81,LW:RE,29,6,1998-01-18,1998,1990,1
16596,FIRM BIZ,FIRM FT DAWN ROBINSON,82,LW:RE,18,4,1998-01-18,1998,1990,1
16626,I NEED,MEREDITH BROOKS,83,LW:RE,28,3,1998-01-18,1998,1990,1
16538,JAMES BOND THEME,MOBY,84,LW:RE,8,9,1998-01-18,1998,1990,1
16542,GUNMAN,187 LOCKDOWN,85,LW:RE,16,8,1998-01-18,1998,1990,1
16173,TUBTHUMPING,CHUMBAWAMBA,88,LW:RE,2,21,1998-01-18,1998,1990,1
16537,OPEN ROAD,GARY BARLOW,89,LW:RE,7,6,1998-01-18,1998,1990,1
16565,THE MEMORY MAINS,METALLICA,91,LW:RE,13,4,1998-01-18,1998,1990,1
13820,WONDERWALL,OASIS,92,LW:RE,2,69,1998-01-18,1998,1990,1
13050,SOME MIGHT SAY,OASIS,93,LW:RE,1,82,1998-01-18,1998,1990,1
12348,CIGATTES & ALCOHOL,OASIS,96,LW:RE,7,79,1998-01-18,1998,1990,1
11603,SUPERSONIC,OASIS,98,LW:RE,31,60,1998-01-18,1998,1990,1
12056,LIVE FOVER,OASIS,99,LW:RE,10,66,1998-01-18,1998,1990,1
11859,SHAKERMAKER,OASIS,100,LW:RE,11,62,1998-01-18,1998,1990,1
16592,CRUSH ON YOU,AARON CARTER,76,LW:RE,9,9,1998-01-25,1998,1990,1
16663,WHAT YOU SAY,LIGHTNING SEEDS,78,LW:RE,41,6,1998-01-25,1998,1990,1
16480,BEEN AROUND THE WORLD,PUFF DADDY & THE FAMILY,84,LW:RE,20,8,1998-01-25,1998,1990,1
16564,BETTER DAY,OCEAN COLOUR SCENE,86,LW:RE,9,6,1998-01-25,1998,1990,1
12626,WHATEVER,OASIS,87,LW:RE,3,108,1998-01-25,1998,1990,1
16595,FEDOM,ROBERT MILES FT KATHY SLEDGE,88,LW:RE,15,5,1998-01-25,1998,1990,1
16594,WHO'S LOVING MY BABY,SHOLA AMA,89,LW:RE,13,8,1998-01-25,1998,1990,1
16827,NO NO NO,DESTINY'S CHILD,92,LW:RE,92,2,1998-01-25,1998,1990,1
15536,CAFE DEL MAR,ENERGY 52,98,LW:RE,51,4,1998-01-25,1998,1990,1
16684,RHYTHM OF THE NIGHT,POWERHOUSE,84,LW:RE,38,5,1998-02-01,1998,1990,2
16260,THE DRUGS DON'T WORK,VERVE,95,LW:RE,1,16,1998-02-01,1998,1990,2
15752,NEVER NEVER,WARM JETS,37,LW:RE,37,2,1998-02-08,1998,1990,2
16621,DID IT AGAIN,KYLIE MINOGUE,92,LW:RE,14,7,1998-02-08,1998,1990,2
16690,DRIVING IN MY CAR,MAUREEN REES,95,LW:RE,49,5,1998-02-08,1998,1990,2
15616,LOCAL BOY IN THE PHOTOGRAPH,STEREOPHONICS,14,LW:RE,14,3,1998-02-15,1998,1990,2
16630,FANTASY ISLAND,M PEOPLE,84,LW:RE,33,10,1998-02-15,1998,1990,2
16656,HIGH TIMES,JAMIROQUAI,87,LW:RE,20,7,1998-02-15,1998,1990,2
16675,IF GOD WILL SEND HIS ANGELS,U2,95,LW:RE,12,7,1998-02-15,1998,1990,2
16676,ROXANNE '97,STING & THE POLICE,100,LW:RE,12,16,1998-02-15,1998,1990,2
16226,BRIMFUL OF ASHA,CORNERSHOP,1,LW:RE,1,3,1998-02-22,1998,1990,2
16599,LINE DANCE PARTY,WOOLPACKERS,82,LW:RE,25,11,1998-02-22,1998,1990,2
16652,SLAM DUNK (DA FUNK),FIVE,85,LW:RE,10,10,1998-02-22,1998,1990,2
16820,THAT'S THE WAY (I LIKE IT),CLOCK,87,LW:RE,11,5,1998-02-22,1998,1990,2
16620,SING UP FOR THE CHAMPIONS!,REDS UNITED,89,LW:RE,12,10,1998-02-22,1998,1990,2
16677,BACK TO YOU,BRYAN ADAMS,93,LW:RE,18,8,1998-02-22,1998,1990,2
16701,BEAUTIFUL NIGHT,PAUL MCCARTNEY,97,LW:RE,25,6,1998-02-22,1998,1990,2
16592,CRUSH ON YOU,AARON CARTER,99,LW:RE,9,11,1998-02-22,1998,1990,2
16439,SPICE UP YOUR LIFE,SPICE GIRLS,95,LW:RE,1,17,1998-03-01,1998,1990,3
16657,BUTTERFLY,MARIAH CAREY,96,LW:RE,22,7,1998-03-01,1998,1990,3
16680,DOG TRAIN,LEVELLERS,100,LW:RE,24,6,1998-03-01,1998,1990,3
16622,IT'S OVER LOVE,TODD TERRY PRESENTS SHANNON,79,LW:RE,16,9,1998-03-08,1998,1990,3
16659,FORGIVEN (I FEEL YOUR LOVE),SPACE BROTHERS,84,LW:RE,27,8,1998-03-08,1998,1990,3
16017,SOMETHING GOIN' ON,TODD TERRY,95,LW:RE,5,25,1998-03-08,1998,1990,3
14200,DISCO'S VENGE,GUSTO,100,LW:RE,9,6,1998-03-08,1998,1990,3
16827,NO NO NO,DESTINY'S CHILD,81,LW:RE,81,3,1998-03-15,1998,1990,3
16618,LUCKY MAN,VERVE,82,LW:RE,7,14,1998-03-15,1998,1990,3
16535,TELL HIM,BARBRA STREISAND & CELINE DION,86,LW:RE,3,16,1998-03-15,1998,1990,3
16678,HISTORY PEATING,PROPELLERHEADS/SHIRLEY BASSEY,92,LW:RE,19,8,1998-03-15,1998,1990,3
16620,SING UP FOR THE CHAMPIONS!,REDS UNITED,93,LW:RE,12,11,1998-03-15,1998,1990,3
16652,SLAM DUNK (DA FUNK),FIVE,94,LW:RE,10,12,1998-03-15,1998,1990,3
15681,SONG 2,BLUR,98,LW:RE,2,6,1998-03-15,1998,1990,3
16292,SOMETHING ABOUT THE WAY YOU LOOK/CANDLE,ELTON JOHN,78,LW:RE,1,26,1998-03-22,1998,1990,3
16829,NO SURPRISES,RADIOHEAD,82,LW:RE,4,7,1998-03-22,1998,1990,3
16820,THAT'S THE WAY (I LIKE IT),CLOCK,90,LW:RE,11,6,1998-03-22,1998,1990,3
16830,MY STAR,IAN BROWN,91,LW:RE,5,5,1998-03-22,1998,1990,3
16821,STAY,BERNARD BUTLER,92,LW:RE,12,5,1998-03-22,1998,1990,3
15089,MY MATE PAUL,DAVID HOLMES,39,LW:RE,39,3,1998-03-29,1998,1990,3
16828,ALL AROUND THE WORLD,OASIS,79,LW:RE,1,8,1998-03-29,1998,1990,3
16892,MEET HER AT THE LOVE PARADE,DA HOOL,81,LW:RE,15,5,1998-03-29,1998,1990,3
14725,VALLEY OF THE SHADOWS,ORIGIN UNKNOWN,86,LW:RE,60,3,1998-03-29,1998,1990,3
16894,IT STARTED WITH A KISS,HOT CHOCOLATE FT ERROL BROWN,92,LW:RE,18,4,1998-03-29,1998,1990,3
16847,YOU MAKE ME FEEL (MIGHTY AL),BYRON STINGILY,98,LW:RE,13,5,1998-03-29,1998,1990,3
16353,STAND BY ME,OASIS,99,LW:RE,2,19,1998-03-29,1998,1990,3
15229,AIN'T GOIN' TO GOA,ALABAMA 3,40,LW:RE,40,2,1998-04-05,1998,1990,4
16589,WIND BENEATH MY WINGS,STEVEN HOUGHTON,81,LW:RE,3,17,1998-04-05,1998,1990,4
16922,A NANNY IN MANHATTAN,LILYS,88,LW:RE,16,5,1998-04-05,1998,1990,4
15969,BITTER SWEET SYMPHONY,VERVE,91,LW:RE,2,36,1998-04-05,1998,1990,4
16617,BABY CAN I HOLD YOU/SHOOTING STAR,BOYZONE,98,LW:RE,2,15,1998-04-05,1998,1990,4
12306,R U SLEEPING,INDO,31,LW:RE,31,2,1998-04-12,1998,1990,4
16440,BARBIE GIRL,AQUA,83,LW:RE,1,25,1998-04-12,1998,1990,4
16891,WISHING ON A STAR,JAY-Z FEAT GWEN DICKEY,87,LW:RE,13,5,1998-04-12,1998,1990,4
16950,TELEFUNKIN',N-TYCE,88,LW:RE,16,6,1998-04-12,1998,1990,4
16893,COVER YOUR SOUL,ELTON JOHN,91,LW:RE,16,4,1998-04-12,1998,1990,4
16819,NEGADE MASTER 98,WILDCHILD,92,LW:RE,3,11,1998-04-12,1998,1990,4
16919,SOLOMON BITES THE WORM,BLUETONES,97,LW:RE,10,4,1998-04-12,1998,1990,4
16567,"5,6,7,8",STEPS,100,LW:RE,14,18,1998-04-12,1998,1990,4
16923,MUCH LOVE,SHOLA AMA,94,LW:RE,17,4,1998-04-19,1998,1990,4
16842,YOU MAKE ME WANNA...,USHER,72,LW:RE,1,13,1998-04-26,1998,1990,4
16975,TRULY,STEVEN HOUGHTON,74,LW:RE,23,8,1998-04-26,1998,1990,4
17024,MY HEART WILL GO ON,CLUELESS,93,LW:RE,87,6,1998-04-26,1998,1990,4
16843,MULDER AND SCULLY,CATATONIA,94,LW:RE,3,11,1998-04-26,1998,1990,4
16590,AIN'T THAT JUST THE WAY,LUTRICIA MCNEAL,95,LW:RE,6,19,1998-04-26,1998,1990,4
15616,LOCAL BOY IN THE PHOTOGRAPH,STEREOPHONICS,96,LW:RE,14,7,1998-04-26,1998,1990,4
16606,JUNGLE BROTHER,JUNGLE BROTHERS,18,LW:RE,18,3,1998-05-03,1998,1990,5
17048,WHE A YOU,IMAANI,60,LW:RE,60,7,1998-05-03,1998,1990,5
9391,UNDER THE BRIDGE,RED HOT CHILI PEPPERS,85,LW:RE,13,12,1998-05-03,1998,1990,5
17101,IT'S TRICKY,RUN-D.M.C. VS JASON NEVINS,88,LW:RE,74,5,1998-05-03,1998,1990,5
16971,WHO AM I,BEENIE MAN,91,LW:RE,10,6,1998-05-03,1998,1990,5
16806,HIGH,LIGHTHOUSE FAMILY,96,LW:RE,4,15,1998-05-03,1998,1990,5
17002,SHE LEFT ME ON FRIDAY,SHED SEVEN,98,LW:RE,11,5,1998-05-03,1998,1990,5
16111,GET UP STAND UP,PHUNKY PHANTOM,27,LW:RE,27,2,1998-05-10,1998,1990,5
17001,EVERLASTING LOVE,CAST FROM CASUALTY,92,LW:RE,5,8,1998-05-10,1998,1990,5
16946,BE ALONE NO MO,ANOTHER LEVEL,92,LW:RE,6,10,1998-05-17,1998,1990,5
17033,I'M ADY,BRYAN ADAMS,100,LW:RE,20,5,1998-05-17,1998,1990,5
11580,MY WAY,FRANK SINATRA,76,LW:RE,45,3,1998-05-24,1998,1990,5
16947,YOU' STILL THE ONE,SHANIA TWAIN,85,LW:RE,10,12,1998-05-24,1998,1990,5
16651,ANGELS,ROBBIE WILLIAMS,86,LW:RE,4,21,1998-05-24,1998,1990,5
17055,WEIRD,HANSON,88,LW:RE,19,6,1998-05-24,1998,1990,5
16560,NEVER EVER,ALL SAINTS,89,LW:RE,1,25,1998-05-24,1998,1990,5
